grid_id,replicate_id,bootstrap_index,block_index,block_start,block_end,frequency_count,resampling_seed,experiment_scientific_hash
A_stage4a1_quick61,final05,20,3,18,32,15,20283552,dccc3a51956080d2bca1f2d126abb9e50ea355b453939dde7fc6adaadcd86c4d
A_stage4a1_quick61,final05,20,4,25,39,15,20283552,dccc3a51956080d2bca1f2d126abb9e50ea355b453939dde7fc6adaadcd86c4d
A_stage4a1_quick61,final05,21,1,31,45,15,20283552,dccc3a51956080d2bca1f2d126abb9e50ea355b453939dde7fc6adaadcd86c4d
A_stage4a1_quick61,final05,21,2,23,37,15,20283552,dccc3a51956080d2bca1f2d126abb9e50ea355b453939dde7fc6adaadcd86c4d
A_stage4a1_quick61,final05,21,3,20,34,15,20283552,dccc3a51956080d2bca1f2d126abb9e50ea355b453939dde7fc6adaadcd86c4d
A_stage4a1_quick61,final05,21,4,47,61,15,20283552,dccc3a51956080d2bca1f2d126abb9e50ea355b453939dde7fc6adaadcd86c4d
A_stage4a1_quick61,final05,22,1,2,16,15,20283552,dccc3a51956080d2bca1f2d126abb9e50ea355b453939dde7fc6adaadcd86c4d
A_stage4a1_quick61,final05,22,2,19,33,15,20283552,dccc3a51956080d2bca1f2d126abb9e50ea355b453939dde7fc6adaadcd86c4d
A_stage4a1_quick61,final05,22,3,7,21,15,20283552,dccc3a51956080d2bca1f2d126abb9e50ea355b453939dde7fc6adaadcd86c4d
A_stage4a1_quick61,final05,22,4,39,53,15,20283552,dccc3a51956080d2bca1f2d126abb9e50ea355b453939dde7fc6adaadcd86c4d
A_stage4a1_quick61,final05,23,1,30,44,15,20283552,dccc3a51956080d2bca1f2d126abb9e50ea355b453939dde7fc6adaadcd86c4d
A_stage4a1_quick61,final05,23,2,10,24,15,20283552,dccc3a51956080d2bca1f2d126abb9e50ea355b453939dde7fc6adaadcd86c4d
A_stage4a1_quick61,final05,23,3,41,55,15,20283552,dccc3a51956080d2bca1f2d126abb9e50ea355b453939dde7fc6adaadcd86c4d
A_stage4a1_quick61,final05,23,4,11,25,15,20283552,dccc3a51956080d2bca1f2d126abb9e50ea355b453939dde7fc6adaadcd86c4d
A_stage4a1_quick61,final05,24,1,2,16,15,20283552,dccc3a51956080d2bca1f2d126abb9e50ea355b453939dde7fc6adaadcd86c4d
A_stage4a1_quick61,final05,24,2,28,42,15,20283552,dccc3a51956080d2bca1f2d126abb9e50ea355b453939dde7fc6adaadcd86c4d
A_stage4a1_quick61,final05,24,3,9,23,15,20283552,dccc3a51956080d2bca1f2d126abb9e50ea355b453939dde7fc6adaadcd86c4d
A_stage4a1_quick61,final05,24,4,11,25,15,20283552,dccc3a51956080d2bca1f2d126abb9e50ea355b453939dde7fc6adaadcd86c4d
A_stage4a1_quick61,final05,25,1,43,57,15,20283552,dccc3a51956080d2bca1f2d126abb9e50ea355b453939dde7fc6adaadcd86c4d
A_stage4a1_quick61,final05,25,2,20,34,15,20283552,dccc3a51956080d2bca1f2d126abb9e50ea355b453939dde7fc6adaadcd86c4d
A_stage4a1_quick61,final05,25,3,46,60,15,20283552,dccc3a51956080d2bca1f2d126abb9e50ea355b453939dde7fc6adaadcd86c4d
A_stage4a1_quick61,final05,25,4,12,26,15,20283552,dccc3a51956080d2bca1f2d126abb9e50ea355b453939dde7fc6adaadcd86c4d
A_stage4a1_quick61,final05,26,1,8,22,15,20283552,dccc3a51956080d2bca1f2d126abb9e50ea355b453939dde7fc6adaadcd86c4d
A_stage4a1_quick61,final05,26,2,7,21,15,20283552,dccc3a51956080d2bca1f2d126abb9e50ea355b453939dde7fc6adaadcd86c4d
A_stage4a1_quick61,final05,26,3,20,34,15,20283552,dccc3a51956080d2bca1f2d126abb9e50ea355b453939dde7fc6adaadcd86c4d
A_stage4a1_quick61,final05,26,4,23,37,15,20283552,dccc3a51956080d2bca1f2d126abb9e50ea355b453939dde7fc6adaadcd86c4d
A_stage4a1_quick61,final05,27,1,18,32,15,20283552,dccc3a51956080d2bca1f2d126abb9e50ea355b453939dde7fc6adaadcd86c4d
A_stage4a1_quick61,final05,27,2,18,32,15,20283552,dccc3a51956080d2bca1f2d126abb9e50ea355b453939dde7fc6adaadcd86c4d
A_stage4a1_quick61,final05,27,3,18,32,15,20283552,dccc3a51956080d2bca1f2d126abb9e50ea355b453939dde7fc6adaadcd86c4d
A_stage4a1_quick61,final05,27,4,7,21,15,20283552,dccc3a51956080d2bca1f2d126abb9e50ea355b453939dde7fc6adaadcd86c4d
A_stage4a1_quick61,final05,28,1,37,51,15,20283552,dccc3a51956080d2bca1f2d126abb9e50ea355b453939dde7fc6adaadcd86c4d
A_stage4a1_quick61,final05,28,2,22,36,15,20283552,dccc3a51956080d2bca1f2d126abb9e50ea355b453939dde7fc6adaadcd86c4d
A_stage4a1_quick61,final05,28,3,1,15,15,20283552,dccc3a51956080d2bca1f2d126abb9e50ea355b453939dde7fc6adaadcd86c4d
A_stage4a1_quick61,final05,28,4,31,45,15,20283552,dccc3a51956080d2bca1f2d126abb9e50ea355b453939dde7fc6adaadcd86c4d
A_stage4a1_quick61,final05,29,1,46,60,15,20283552,dccc3a51956080d2bca1f2d126abb9e50ea355b453939dde7fc6adaadcd86c4d
A_stage4a1_quick61,final05,29,2,44,58,15,20283552,dccc3a51956080d2bca1f2d126abb9e50ea355b453939dde7fc6adaadcd86c4d
A_stage4a1_quick61,final05,29,3,7,21,15,20283552,dccc3a51956080d2bca1f2d126abb9e50ea355b453939dde7fc6adaadcd86c4d
A_stage4a1_quick61,final05,29,4,8,22,15,20283552,dccc3a51956080d2bca1f2d126abb9e50ea355b453939dde7fc6adaadcd86c4d
A_stage4a1_quick61,final05,30,1,19,33,15,20283552,dccc3a51956080d2bca1f2d126abb9e50ea355b453939dde7fc6adaadcd86c4d
A_stage4a1_quick61,final05,30,2,3,17,15,20283552,dccc3a51956080d2bca1f2d126abb9e50ea355b453939dde7fc6adaadcd86c4d
A_stage4a1_quick61,final05,30,3,13,27,15,20283552,dccc3a51956080d2bca1f2d126abb9e50ea355b453939dde7fc6adaadcd86c4d
A_stage4a1_quick61,final05,30,4,27,41,15,20283552,dccc3a51956080d2bca1f2d126abb9e50ea355b453939dde7fc6adaadcd86c4d
A_stage4a1_quick61,final06,1,1,11,25,15,20284552,dccc3a51956080d2bca1f2d126abb9e50ea355b453939dde7fc6adaadcd86c4d
A_stage4a1_quick61,final06,1,2,39,53,15,20284552,dccc3a51956080d2bca1f2d126abb9e50ea355b453939dde7fc6adaadcd86c4d
A_stage4a1_quick61,final06,1,3,30,44,15,20284552,dccc3a51956080d2bca1f2d126abb9e50ea355b453939dde7fc6adaadcd86c4d
A_stage4a1_quick61,final06,1,4,26,40,15,20284552,dccc3a51956080d2bca1f2d126abb9e50ea355b453939dde7fc6adaadcd86c4d
A_stage4a1_quick61,final06,2,1,37,51,15,20284552,dccc3a51956080d2bca1f2d126abb9e50ea355b453939dde7fc6adaadcd86c4d
A_stage4a1_quick61,final06,2,2,7,21,15,20284552,dccc3a51956080d2bca1f2d126abb9e50ea355b453939dde7fc6adaadcd86c4d
A_stage4a1_quick61,final06,2,3,3,17,15,20284552,dccc3a51956080d2bca1f2d126abb9e50ea355b453939dde7fc6adaadcd86c4d
A_stage4a1_quick61,final06,2,4,29,43,15,20284552,dccc3a51956080d2bca1f2d126abb9e50ea355b453939dde7fc6adaadcd86c4d
A_stage4a1_quick61,final06,3,1,36,50,15,20284552,dccc3a51956080d2bca1f2d126abb9e50ea355b453939dde7fc6adaadcd86c4d
A_stage4a1_quick61,final06,3,2,4,18,15,20284552,dccc3a51956080d2bca1f2d126abb9e50ea355b453939dde7fc6adaadcd86c4d
A_stage4a1_quick61,final06,3,3,22,36,15,20284552,dccc3a51956080d2bca1f2d126abb9e50ea355b453939dde7fc6adaadcd86c4d
A_stage4a1_quick61,final06,3,4,13,27,15,20284552,dccc3a51956080d2bca1f2d126abb9e50ea355b453939dde7fc6adaadcd86c4d
A_stage4a1_quick61,final06,4,1,3,17,15,20284552,dccc3a51956080d2bca1f2d126abb9e50ea355b453939dde7fc6adaadcd86c4d
A_stage4a1_quick61,final06,4,2,41,55,15,20284552,dccc3a51956080d2bca1f2d126abb9e50ea355b453939dde7fc6adaadcd86c4d
A_stage4a1_quick61,final06,4,3,12,26,15,20284552,dccc3a51956080d2bca1f2d126abb9e50ea355b453939dde7fc6adaadcd86c4d
A_stage4a1_quick61,final06,4,4,19,33,15,20284552,dccc3a51956080d2bca1f2d126abb9e50ea355b453939dde7fc6adaadcd86c4d
A_stage4a1_quick61,final06,5,1,23,37,15,20284552,dccc3a51956080d2bca1f2d126abb9e50ea355b453939dde7fc6adaadcd86c4d
A_stage4a1_quick61,final06,5,2,43,57,15,20284552,dccc3a51956080d2bca1f2d126abb9e50ea355b453939dde7fc6adaadcd86c4d
A_stage4a1_quick61,final06,5,3,5,19,15,20284552,dccc3a51956080d2bca1f2d126abb9e50ea355b453939dde7fc6adaadcd86c4d
A_stage4a1_quick61,final06,5,4,32,46,15,20284552,dccc3a51956080d2bca1f2d126abb9e50ea355b453939dde7fc6adaadcd86c4d
A_stage4a1_quick61,final06,6,1,3,17,15,20284552,dccc3a51956080d2bca1f2d126abb9e50ea355b453939dde7fc6adaadcd86c4d
A_stage4a1_quick61,final06,6,2,13,27,15,20284552,dccc3a51956080d2bca1f2d126abb9e50ea355b453939dde7fc6adaadcd86c4d
A_stage4a1_quick61,final06,6,3,42,56,15,20284552,dccc3a51956080d2bca1f2d126abb9e50ea355b453939dde7fc6adaadcd86c4d
A_stage4a1_quick61,final06,6,4,33,47,15,20284552,dccc3a51956080d2bca1f2d126abb9e50ea355b453939dde7fc6adaadcd86c4d
A_stage4a1_quick61,final06,7,1,31,45,15,20284552,dccc3a51956080d2bca1f2d126abb9e50ea355b453939dde7fc6adaadcd86c4d
A_stage4a1_quick61,final06,7,2,42,56,15,20284552,dccc3a51956080d2bca1f2d126abb9e50ea355b453939dde7fc6adaadcd86c4d
A_stage4a1_quick61,final06,7,3,41,55,15,20284552,dccc3a51956080d2bca1f2d126abb9e50ea355b453939dde7fc6adaadcd86c4d
A_stage4a1_quick61,final06,7,4,35,49,15,20284552,dccc3a51956080d2bca1f2d126abb9e50ea355b453939dde7fc6adaadcd86c4d
A_stage4a1_quick61,final06,8,1,22,36,15,20284552,dccc3a51956080d2bca1f2d126abb9e50ea355b453939dde7fc6adaadcd86c4d
A_stage4a1_quick61,final06,8,2,25,39,15,20284552,dccc3a51956080d2bca1f2d126abb9e50ea355b453939dde7fc6adaadcd86c4d
A_stage4a1_quick61,final06,8,3,20,34,15,20284552,dccc3a51956080d2bca1f2d126abb9e50ea355b453939dde7fc6adaadcd86c4d
A_stage4a1_quick61,final06,8,4,47,61,15,20284552,dccc3a51956080d2bca1f2d126abb9e50ea355b453939dde7fc6adaadcd86c4d
A_stage4a1_quick61,final06,9,1,42,56,15,20284552,dccc3a51956080d2bca1f2d126abb9e50ea355b453939dde7fc6adaadcd86c4d
A_stage4a1_quick61,final06,9,2,38,52,15,20284552,dccc3a51956080d2bca1f2d126abb9e50ea355b453939dde7fc6adaadcd86c4d
A_stage4a1_quick61,final06,9,3,6,20,15,20284552,dccc3a51956080d2bca1f2d126abb9e50ea355b453939dde7fc6adaadcd86c4d
A_stage4a1_quick61,final06,9,4,1,15,15,20284552,dccc3a51956080d2bca1f2d126abb9e50ea355b453939dde7fc6adaadcd86c4d
A_stage4a1_quick61,final06,10,1,1,15,15,20284552,dccc3a51956080d2bca1f2d126abb9e50ea355b453939dde7fc6adaadcd86c4d
A_stage4a1_quick61,final06,10,2,45,59,15,20284552,dccc3a51956080d2bca1f2d126abb9e50ea355b453939dde7fc6adaadcd86c4d
A_stage4a1_quick61,final06,10,3,40,54,15,20284552,dccc3a51956080d2bca1f2d126abb9e50ea355b453939dde7fc6adaadcd86c4d
A_stage4a1_quick61,final06,10,4,27,41,15,20284552,dccc3a51956080d2bca1f2d126abb9e50ea355b453939dde7fc6adaadcd86c4d
A_stage4a1_quick61,final06,11,1,20,34,15,20284552,dccc3a51956080d2bca1f2d126abb9e50ea355b453939dde7fc6adaadcd86c4d
A_stage4a1_quick61,final06,11,2,31,45,15,20284552,dccc3a51956080d2bca1f2d126abb9e50ea355b453939dde7fc6adaadcd86c4d
A_stage4a1_quick61,final06,11,3,26,40,15,20284552,dccc3a51956080d2bca1f2d126abb9e50ea355b453939dde7fc6adaadcd86c4d
A_stage4a1_quick61,final06,11,4,45,59,15,20284552,dccc3a51956080d2bca1f2d126abb9e50ea355b453939dde7fc6adaadcd86c4d
A_stage4a1_quick61,final06,12,1,8,22,15,20284552,dccc3a51956080d2bca1f2d126abb9e50ea355b453939dde7fc6adaadcd86c4d
A_stage4a1_quick61,final06,12,2,29,43,15,20284552,dccc3a51956080d2bca1f2d126abb9e50ea355b453939dde7fc6adaadcd86c4d
A_stage4a1_quick61,final06,12,3,47,61,15,20284552,dccc3a51956080d2bca1f2d126abb9e50ea355b453939dde7fc6adaadcd86c4d
A_stage4a1_quick61,final06,12,4,43,57,15,20284552,dccc3a51956080d2bca1f2d126abb9e50ea355b453939dde7fc6adaadcd86c4d
A_stage4a1_quick61,final06,13,1,45,59,15,20284552,dccc3a51956080d2bca1f2d126abb9e50ea355b453939dde7fc6adaadcd86c4d
A_stage4a1_quick61,final06,13,2,31,45,15,20284552,dccc3a51956080d2bca1f2d126abb9e50ea355b453939dde7fc6adaadcd86c4d
A_stage4a1_quick61,final06,13,3,34,48,15,20284552,dccc3a51956080d2bca1f2d126abb9e50ea355b453939dde7fc6adaadcd86c4d
A_stage4a1_quick61,final06,13,4,37,51,15,20284552,dccc3a51956080d2bca1f2d126abb9e50ea355b453939dde7fc6adaadcd86c4d
A_stage4a1_quick61,final06,14,1,1,15,15,20284552,dccc3a51956080d2bca1f2d126abb9e50ea355b453939dde7fc6adaadcd86c4d
A_stage4a1_quick61,final06,14,2,2,16,15,20284552,dccc3a51956080d2bca1f2d126abb9e50ea355b453939dde7fc6adaadcd86c4d
A_stage4a1_quick61,final06,14,3,39,53,15,20284552,dccc3a51956080d2bca1f2d126abb9e50ea355b453939dde7fc6adaadcd86c4d
A_stage4a1_quick61,final06,14,4,43,57,15,20284552,dccc3a51956080d2bca1f2d126abb9e50ea355b453939dde7fc6adaadcd86c4d
A_stage4a1_quick61,final06,15,1,15,29,15,20284552,dccc3a51956080d2bca1f2d126abb9e50ea355b453939dde7fc6adaadcd86c4d
A_stage4a1_quick61,final06,15,2,15,29,15,20284552,dccc3a51956080d2bca1f2d126abb9e50ea355b453939dde7fc6adaadcd86c4d
A_stage4a1_quick61,final06,15,3,5,19,15,20284552,dccc3a51956080d2bca1f2d126abb9e50ea355b453939dde7fc6adaadcd86c4d
A_stage4a1_quick61,final06,15,4,40,54,15,20284552,dccc3a51956080d2bca1f2d126abb9e50ea355b453939dde7fc6adaadcd86c4d
A_stage4a1_quick61,final06,16,1,3,17,15,20284552,dccc3a51956080d2bca1f2d126abb9e50ea355b453939dde7fc6adaadcd86c4d
A_stage4a1_quick61,final06,16,2,41,55,15,20284552,dccc3a51956080d2bca1f2d126abb9e50ea355b453939dde7fc6adaadcd86c4d
A_stage4a1_quick61,final06,16,3,26,40,15,20284552,dccc3a51956080d2bca1f2d126abb9e50ea355b453939dde7fc6adaadcd86c4d
A_stage4a1_quick61,final06,16,4,47,61,15,20284552,dccc3a51956080d2bca1f2d126abb9e50ea355b453939dde7fc6adaadcd86c4d
A_stage4a1_quick61,final06,17,1,3,17,15,20284552,dccc3a51956080d2bca1f2d126abb9e50ea355b453939dde7fc6adaadcd86c4d
A_stage4a1_quick61,final06,17,2,10,24,15,20284552,dccc3a51956080d2bca1f2d126abb9e50ea355b453939dde7fc6adaadcd86c4d
A_stage4a1_quick61,final06,17,3,39,53,15,20284552,dccc3a51956080d2bca1f2d126abb9e50ea355b453939dde7fc6adaadcd86c4d
A_stage4a1_quick61,final06,17,4,27,41,15,20284552,dccc3a51956080d2bca1f2d126abb9e50ea355b453939dde7fc6adaadcd86c4d
A_stage4a1_quick61,final06,18,1,14,28,15,20284552,dccc3a51956080d2bca1f2d126abb9e50ea355b453939dde7fc6adaadcd86c4d
A_stage4a1_quick61,final06,18,2,46,60,15,20284552,dccc3a51956080d2bca1f2d126abb9e50ea355b453939dde7fc6adaadcd86c4d
A_stage4a1_quick61,final06,18,3,13,27,15,20284552,dccc3a51956080d2bca1f2d126abb9e50ea355b453939dde7fc6adaadcd86c4d
A_stage4a1_quick61,final06,18,4,17,31,15,20284552,dccc3a51956080d2bca1f2d126abb9e50ea355b453939dde7fc6adaadcd86c4d
A_stage4a1_quick61,final06,19,1,1,15,15,20284552,dccc3a51956080d2bca1f2d126abb9e50ea355b453939dde7fc6adaadcd86c4d
A_stage4a1_quick61,final06,19,2,39,53,15,20284552,dccc3a51956080d2bca1f2d126abb9e50ea355b453939dde7fc6adaadcd86c4d
A_stage4a1_quick61,final06,19,3,4,18,15,20284552,dccc3a51956080d2bca1f2d126abb9e50ea355b453939dde7fc6adaadcd86c4d
A_stage4a1_quick61,final06,19,4,20,34,15,20284552,dccc3a51956080d2bca1f2d126abb9e50ea355b453939dde7fc6adaadcd86c4d
A_stage4a1_quick61,final06,20,1,31,45,15,20284552,dccc3a51956080d2bca1f2d126abb9e50ea355b453939dde7fc6adaadcd86c4d
A_stage4a1_quick61,final06,20,2,3,17,15,20284552,dccc3a51956080d2bca1f2d126abb9e50ea355b453939dde7fc6adaadcd86c4d
A_stage4a1_quick61,final06,20,3,33,47,15,20284552,dccc3a51956080d2bca1f2d126abb9e50ea355b453939dde7fc6adaadcd86c4d
A_stage4a1_quick61,final06,20,4,43,57,15,20284552,dccc3a51956080d2bca1f2d126abb9e50ea355b453939dde7fc6adaadcd86c4d
A_stage4a1_quick61,final06,21,1,7,21,15,20284552,dccc3a51956080d2bca1f2d126abb9e50ea355b453939dde7fc6adaadcd86c4d
A_stage4a1_quick61,final06,21,2,33,47,15,20284552,dccc3a51956080d2bca1f2d126abb9e50ea355b453939dde7fc6adaadcd86c4d
A_stage4a1_quick61,final06,21,3,11,25,15,20284552,dccc3a51956080d2bca1f2d126abb9e50ea355b453939dde7fc6adaadcd86c4d
A_stage4a1_quick61,final06,21,4,38,52,15,20284552,dccc3a51956080d2bca1f2d126abb9e50ea355b453939dde7fc6adaadcd86c4d
A_stage4a1_quick61,final06,22,1,43,57,15,20284552,dccc3a51956080d2bca1f2d126abb9e50ea355b453939dde7fc6adaadcd86c4d
A_stage4a1_quick61,final06,22,2,11,25,15,20284552,dccc3a51956080d2bca1f2d126abb9e50ea355b453939dde7fc6adaadcd86c4d
A_stage4a1_quick61,final06,22,3,45,59,15,20284552,dccc3a51956080d2bca1f2d126abb9e50ea355b453939dde7fc6adaadcd86c4d
A_stage4a1_quick61,final06,22,4,47,61,15,20284552,dccc3a51956080d2bca1f2d126abb9e50ea355b453939dde7fc6adaadcd86c4d
A_stage4a1_quick61,final06,23,1,46,60,15,20284552,dccc3a51956080d2bca1f2d126abb9e50ea355b453939dde7fc6adaadcd86c4d
A_stage4a1_quick61,final06,23,2,22,36,15,20284552,dccc3a51956080d2bca1f2d126abb9e50ea355b453939dde7fc6adaadcd86c4d
A_stage4a1_quick61,final06,23,3,43,57,15,20284552,dccc3a51956080d2bca1f2d126abb9e50ea355b453939dde7fc6adaadcd86c4d
A_stage4a1_quick61,final06,23,4,26,40,15,20284552,dccc3a51956080d2bca1f2d126abb9e50ea355b453939dde7fc6adaadcd86c4d
A_stage4a1_quick61,final06,24,1,30,44,15,20284552,dccc3a51956080d2bca1f2d126abb9e50ea355b453939dde7fc6adaadcd86c4d
A_stage4a1_quick61,final06,24,2,33,47,15,20284552,dccc3a51956080d2bca1f2d126abb9e50ea355b453939dde7fc6adaadcd86c4d
A_stage4a1_quick61,final06,24,3,47,61,15,20284552,dccc3a51956080d2bca1f2d126abb9e50ea355b453939dde7fc6adaadcd86c4d
A_stage4a1_quick61,final06,24,4,46,60,15,20284552,dccc3a51956080d2bca1f2d126abb9e50ea355b453939dde7fc6adaadcd86c4d
A_stage4a1_quick61,final06,25,1,46,60,15,20284552,dccc3a51956080d2bca1f2d126abb9e50ea355b453939dde7fc6adaadcd86c4d
A_stage4a1_quick61,final06,25,2,39,53,15,20284552,dccc3a51956080d2bca1f2d126abb9e50ea355b453939dde7fc6adaadcd86c4d
A_stage4a1_quick61,final06,25,3,37,51,15,20284552,dccc3a51956080d2bca1f2d126abb9e50ea355b453939dde7fc6adaadcd86c4d
A_stage4a1_quick61,final06,25,4,16,30,15,20284552,dccc3a51956080d2bca1f2d126abb9e50ea355b453939dde7fc6adaadcd86c4d
A_stage4a1_quick61,final06,26,1,16,30,15,20284552,dccc3a51956080d2bca1f2d126abb9e50ea355b453939dde7fc6adaadcd86c4d
A_stage4a1_quick61,final06,26,2,40,54,15,20284552,dccc3a51956080d2bca1f2d126abb9e50ea355b453939dde7fc6adaadcd86c4d
A_stage4a1_quick61,final06,26,3,26,40,15,20284552,dccc3a51956080d2bca1f2d126abb9e50ea355b453939dde7fc6adaadcd86c4d
A_stage4a1_quick61,final06,26,4,39,53,15,20284552,dccc3a51956080d2bca1f2d126abb9e50ea355b453939dde7fc6adaadcd86c4d
A_stage4a1_quick61,final06,27,1,25,39,15,20284552,dccc3a51956080d2bca1f2d126abb9e50ea355b453939dde7fc6adaadcd86c4d
A_stage4a1_quick61,final06,27,2,4,18,15,20284552,dccc3a51956080d2bca1f2d126abb9e50ea355b453939dde7fc6adaadcd86c4d
A_stage4a1_quick61,final06,27,3,3,17,15,20284552,dccc3a51956080d2bca1f2d126abb9e50ea355b453939dde7fc6adaadcd86c4d
A_stage4a1_quick61,final06,27,4,27,41,15,20284552,dccc3a51956080d2bca1f2d126abb9e50ea355b453939dde7fc6adaadcd86c4d
A_stage4a1_quick61,final06,28,1,7,21,15,20284552,dccc3a51956080d2bca1f2d126abb9e50ea355b453939dde7fc6adaadcd86c4d
A_stage4a1_quick61,final06,28,2,27,41,15,20284552,dccc3a51956080d2bca1f2d126abb9e50ea355b453939dde7fc6adaadcd86c4d
A_stage4a1_quick61,final06,28,3,28,42,15,20284552,dccc3a51956080d2bca1f2d126abb9e50ea355b453939dde7fc6adaadcd86c4d
A_stage4a1_quick61,final06,28,4,27,41,15,20284552,dccc3a51956080d2bca1f2d126abb9e50ea355b453939dde7fc6adaadcd86c4d
A_stage4a1_quick61,final06,29,1,47,61,15,20284552,dccc3a51956080d2bca1f2d126abb9e50ea355b453939dde7fc6adaadcd86c4d
A_stage4a1_quick61,final06,29,2,18,32,15,20284552,dccc3a51956080d2bca1f2d126abb9e50ea355b453939dde7fc6adaadcd86c4d
A_stage4a1_quick61,final06,29,3,40,54,15,20284552,dccc3a51956080d2bca1f2d126abb9e50ea355b453939dde7fc6adaadcd86c4d
A_stage4a1_quick61,final06,29,4,44,58,15,20284552,dccc3a51956080d2bca1f2d126abb9e50ea355b453939dde7fc6adaadcd86c4d
A_stage4a1_quick61,final06,30,1,13,27,15,20284552,dccc3a51956080d2bca1f2d126abb9e50ea355b453939dde7fc6adaadcd86c4d
A_stage4a1_quick61,final06,30,2,17,31,15,20284552,dccc3a51956080d2bca1f2d126abb9e50ea355b453939dde7fc6adaadcd86c4d
A_stage4a1_quick61,final06,30,3,5,19,15,20284552,dccc3a51956080d2bca1f2d126abb9e50ea355b453939dde7fc6adaadcd86c4d
A_stage4a1_quick61,final06,30,4,11,25,15,20284552,dccc3a51956080d2bca1f2d126abb9e50ea355b453939dde7fc6adaadcd86c4d
A_stage4a1_quick61,final07,1,1,24,38,15,20285552,dccc3a51956080d2bca1f2d126abb9e50ea355b453939dde7fc6adaadcd86c4d
A_stage4a1_quick61,final07,1,2,9,23,15,20285552,dccc3a51956080d2bca1f2d126abb9e50ea355b453939dde7fc6adaadcd86c4d
A_stage4a1_quick61,final07,1,3,47,61,15,20285552,dccc3a51956080d2bca1f2d126abb9e50ea355b453939dde7fc6adaadcd86c4d
A_stage4a1_quick61,final07,1,4,38,52,15,20285552,dccc3a51956080d2bca1f2d126abb9e50ea355b453939dde7fc6adaadcd86c4d
A_stage4a1_quick61,final07,2,1,34,48,15,20285552,dccc3a51956080d2bca1f2d126abb9e50ea355b453939dde7fc6adaadcd86c4d
A_stage4a1_quick61,final07,2,2,17,31,15,20285552,dccc3a51956080d2bca1f2d126abb9e50ea355b453939dde7fc6adaadcd86c4d
A_stage4a1_quick61,final07,2,3,45,59,15,20285552,dccc3a51956080d2bca1f2d126abb9e50ea355b453939dde7fc6adaadcd86c4d
A_stage4a1_quick61,final07,2,4,27,41,15,20285552,dccc3a51956080d2bca1f2d126abb9e50ea355b453939dde7fc6adaadcd86c4d
A_stage4a1_quick61,final07,3,1,4,18,15,20285552,dccc3a51956080d2bca1f2d126abb9e50ea355b453939dde7fc6adaadcd86c4d
A_stage4a1_quick61,final07,3,2,32,46,15,20285552,dccc3a51956080d2bca1f2d126abb9e50ea355b453939dde7fc6adaadcd86c4d
A_stage4a1_quick61,final07,3,3,5,19,15,20285552,dccc3a51956080d2bca1f2d126abb9e50ea355b453939dde7fc6adaadcd86c4d
A_stage4a1_quick61,final07,3,4,43,57,15,20285552,dccc3a51956080d2bca1f2d126abb9e50ea355b453939dde7fc6adaadcd86c4d
A_stage4a1_quick61,final07,4,1,33,47,15,20285552,dccc3a51956080d2bca1f2d126abb9e50ea355b453939dde7fc6adaadcd86c4d
A_stage4a1_quick61,final07,4,2,32,46,15,20285552,dccc3a51956080d2bca1f2d126abb9e50ea355b453939dde7fc6adaadcd86c4d
A_stage4a1_quick61,final07,4,3,14,28,15,20285552,dccc3a51956080d2bca1f2d126abb9e50ea355b453939dde7fc6adaadcd86c4d
A_stage4a1_quick61,final07,4,4,35,49,15,20285552,dccc3a51956080d2bca1f2d126abb9e50ea355b453939dde7fc6adaadcd86c4d
A_stage4a1_quick61,final07,5,1,20,34,15,20285552,dccc3a51956080d2bca1f2d126abb9e50ea355b453939dde7fc6adaadcd86c4d
A_stage4a1_quick61,final07,5,2,8,22,15,20285552,dccc3a51956080d2bca1f2d126abb9e50ea355b453939dde7fc6adaadcd86c4d
A_stage4a1_quick61,final07,5,3,1,15,15,20285552,dccc3a51956080d2bca1f2d126abb9e50ea355b453939dde7fc6adaadcd86c4d
A_stage4a1_quick61,final07,5,4,47,61,15,20285552,dccc3a51956080d2bca1f2d126abb9e50ea355b453939dde7fc6adaadcd86c4d
A_stage4a1_quick61,final07,6,1,37,51,15,20285552,dccc3a51956080d2bca1f2d126abb9e50ea355b453939dde7fc6adaadcd86c4d
A_stage4a1_quick61,final07,6,2,45,59,15,20285552,dccc3a51956080d2bca1f2d126abb9e50ea355b453939dde7fc6adaadcd86c4d
A_stage4a1_quick61,final07,6,3,3,17,15,20285552,dccc3a51956080d2bca1f2d126abb9e50ea355b453939dde7fc6adaadcd86c4d
A_stage4a1_quick61,final07,6,4,30,44,15,20285552,dccc3a51956080d2bca1f2d126abb9e50ea355b453939dde7fc6adaadcd86c4d
A_stage4a1_quick61,final07,7,1,20,34,15,20285552,dccc3a51956080d2bca1f2d126abb9e50ea355b453939dde7fc6adaadcd86c4d
A_stage4a1_quick61,final07,7,2,4,18,15,20285552,dccc3a51956080d2bca1f2d126abb9e50ea355b453939dde7fc6adaadcd86c4d
A_stage4a1_quick61,final07,7,3,8,22,15,20285552,dccc3a51956080d2bca1f2d126abb9e50ea355b453939dde7fc6adaadcd86c4d
A_stage4a1_quick61,final07,7,4,13,27,15,20285552,dccc3a51956080d2bca1f2d126abb9e50ea355b453939dde7fc6adaadcd86c4d
A_stage4a1_quick61,final07,8,1,45,59,15,20285552,dccc3a51956080d2bca1f2d126abb9e50ea355b453939dde7fc6adaadcd86c4d
